group,metric,seed,value
Web_Attack,neighborhood_purity_mean,5,0.12210526315789473
Web_Attack,neighborhood_purity_median,5,0.0
Infiltration,log_density_benign_mean,5,-13.086049478287332
Infiltration,log_density_benign_median,5,-8.533437389375457
Infiltration,neighborhood_purity_mean,5,0.553125
Infiltration,neighborhood_purity_median,5,0.5
DoS_Hulk_attempted,log_density_benign_mean,5,-7.944201105053146
DoS_Hulk_attempted,log_density_benign_median,5,-9.587779092271726
DoS_Hulk_attempted,neighborhood_purity_mean,5,0.013471502590673574
DoS_Hulk_attempted,neighborhood_purity_median,5,0.0
DoS_GoldenEye_attempted,log_density_benign_mean,5,-1.8339741452904186
DoS_GoldenEye_attempted,log_density_benign_median,5,-2.1792420400381043
DoS_GoldenEye_attempted,neighborhood_purity_mean,5,0.0225
DoS_GoldenEye_attempted,neighborhood_purity_median,5,0.0
DoS_slowloris_attempted,log_density_benign_mean,5,-10.879459860883003
DoS_slowloris_attempted,log_density_benign_median,5,-11.161213436020692
DoS_slowloris_attempted,neighborhood_purity_mean,5,0.0036342321219226263
DoS_slowloris_attempted,neighborhood_purity_median,5,0.0
DoS_Slowhttptest_attempted,log_density_benign_mean,5,9.074631437249188
DoS_Slowhttptest_attempted,log_density_benign_median,5,12.22788664960462
DoS_Slowhttptest_attempted,neighborhood_purity_mean,5,0.0042471042471042475
DoS_Slowhttptest_attempted,neighborhood_purity_median,5,0.0
Bot_attempted,log_density_benign_mean,5,25.798586982102904
Bot_attempted,log_density_benign_median,5,25.554882997735255
Bot_attempted,neighborhood_purity_mean,5,0.008027210884353741
Bot_attempted,neighborhood_purity_median,5,0.0
WebAttack_BruteForce,log_density_benign_mean,5,-8.467678179703721
WebAttack_BruteForce,log_density_benign_median,5,-7.814163184448052
WebAttack_BruteForce,neighborhood_purity_mean,5,0.06821192052980132
WebAttack_BruteForce,neighborhood_purity_median,5,0.0
WebAttack_BruteForce_attempted,log_density_benign_mean,5,8.262010201514318
WebAttack_BruteForce_attempted,log_density_benign_median,5,8.51428258542181
WebAttack_BruteForce_attempted,neighborhood_purity_mean,5,0.0055189456342668855
WebAttack_BruteForce_attempted,neighborhood_purity_median,5,0.0
PortScan,log_density_benign_mean,6,11.914112261937804
PortScan,log_density_benign_median,6,-0.07804400002772738
PortScan,neighborhood_purity_mean,6,0.02562
PortScan,neighborhood_purity_median,6,0.0
DoS_Hulk,log_density_benign_mean,6,-13.13957340711689
DoS_Hulk,log_density_benign_median,6,-12.389755211031748
DoS_Hulk,neighborhood_purity_mean,6,0.00082
DoS_Hulk,neighborhood_purity_median,6,0.0
DDoS,log_density_benign_mean,6,-16.763675772875008
DDoS,log_density_benign_median,6,-16.89927765180742
DDoS,neighborhood_purity_mean,6,0.00024000000000000003
DDoS,neighborhood_purity_median,6,0.0
DoS_GoldenEye,log_density_benign_mean,6,-13.655957079337094
DoS_GoldenEye,log_density_benign_median,6,-13.382065923690957
DoS_GoldenEye,neighborhood_purity_mean,6,0.009640000000000001
DoS_GoldenEye,neighborhood_purity_median,6,0.0
DoS_slowloris,log_density_benign_mean,6,-10.542494545449047
DoS_slowloris,log_density_benign_median,6,-12.099946058705724
DoS_slowloris,neighborhood_purity_mean,6,0.0047488127968008
DoS_slowloris,neighborhood_purity_median,6,0.0
FTP_Patator,log_density_benign_mean,6,-6.176024739631614
FTP_Patator,log_density_benign_median,6,-6.253601493199865
FTP_Patator,neighborhood_purity_mean,6,0.0013088346337780015
FTP_Patator,neighborhood_purity_median,6,0.0
SSH_Patator,log_density_benign_mean,6,-7.926487797652045
SSH_Patator,log_density_benign_median,6,-7.996161337731399
SSH_Patator,neighborhood_purity_mean,6,0.005268456375838926
SSH_Patator,neighborhood_purity_median,6,0.0
DoS_Slowhttptest,log_density_benign_mean,6,-11.148726592005962
DoS_Slowhttptest,log_density_benign_median,6,-10.956377050103356
DoS_Slowhttptest,neighborhood_purity_mean,6,0.009012629161882894
DoS_Slowhttptest,neighborhood_purity_median,6,0.0
Bot,log_density_benign_mean,6,-3.3778544391915992
Bot,log_density_benign_median,6,-2.6922461383426106
Bot,neighborhood_purity_mean,6,0.009078590785907859
Bot,neighborhood_purity_median,6,0.0
Web_Attack,log_density_benign_mean,6,-9.849631655810843
Web_Attack,log_density_benign_median,6,-10.580321538703469
Web_Attack,neighborhood_purity_mean,6,0.1094736842105263
Web_Attack,neighborhood_purity_median,6,0.0
Infiltration,log_density_benign_mean,6,-15.580885045067719
Infiltration,log_density_benign_median,6,-10.072130203840809
Infiltration,neighborhood_purity_mean,6,0.44062500000000004
Infiltration,neighborhood_purity_median,6,0.35
DoS_Hulk_attempted,log_density_benign_mean,6,-8.82589495687983
DoS_Hulk_attempted,log_density_benign_median,6,-10.429443345946506
DoS_Hulk_attempted,neighborhood_purity_mean,6,0.012953367875647668
DoS_Hulk_attempted,neighborhood_purity_median,6,0.0
DoS_GoldenEye_attempted,log_density_benign_mean,6,-3.9529393323422966
DoS_GoldenEye_attempted,log_density_benign_median,6,-4.315519892455349
DoS_GoldenEye_attempted,neighborhood_purity_mean,6,0.0225
DoS_GoldenEye_attempted,neighborhood_purity_median,6,0.0
DoS_slowloris_attempted,log_density_benign_mean,6,-9.929440751987675
DoS_slowloris_attempted,log_density_benign_median,6,-10.080006681190223
DoS_slowloris_attempted,neighborhood_purity_mean,6,0.0038100820633059783
DoS_slowloris_attempted,neighborhood_purity_median,6,0.0
DoS_Slowhttptest_attempted,log_density_benign_mean,6,5.03951076440436
DoS_Slowhttptest_attempted,log_density_benign_median,6,8.738798030688177
DoS_Slowhttptest_attempted,neighborhood_purity_mean,6,0.00397980397980398
DoS_Slowhttptest_attempted,neighborhood_purity_median,6,0.0
Bot_attempted,log_density_benign_mean,6,24.66931273572743
Bot_attempted,log_density_benign_median,6,24.424940637897215
Bot_attempted,neighborhood_purity_mean,6,0.008095238095238096
Bot_attempted,neighborhood_purity_median,6,0.0
WebAttack_BruteForce,log_density_benign_mean,6,-10.071848232600152
WebAttack_BruteForce,log_density_benign_median,6,-10.578646715488118
WebAttack_BruteForce,neighborhood_purity_mean,6,0.06556291390728478
WebAttack_BruteForce,neighborhood_purity_median,6,0.0
WebAttack_BruteForce_attempted,log_density_benign_mean,6,8.157576082543162
WebAttack_BruteForce_attempted,log_density_benign_median,6,8.413563496316648
WebAttack_BruteForce_attempted,neighborhood_purity_mean,6,0.004200988467874794
WebAttack_BruteForce_attempted,neighborhood_purity_median,6,0.0
PortScan,log_density_benign_mean,7,20.910227077709717
PortScan,log_density_benign_median,7,10.300715363976568
PortScan,neighborhood_purity_mean,7,0.02814
PortScan,neighborhood_purity_median,7,0.0
DoS_Hulk,log_density_benign_mean,7,-8.650705430769479
DoS_Hulk,log_density_benign_median,7,-8.687475590201739
DoS_Hulk,neighborhood_purity_mean,7,0.00246
DoS_Hulk,neighborhood_purity_median,7,0.0
DDoS,log_density_benign_mean,7,-10.56009945250089
DDoS,log_density_benign_median,7,-10.448710094125707
DDoS,neighborhood_purity_mean,7,0.00034
DDoS,neighborhood_purity_median,7,0.0
DoS_GoldenEye,log_density_benign_mean,7,-9.008763055473553
DoS_GoldenEye,log_density_benign_median,7,-8.947048710416016
DoS_GoldenEye,neighborhood_purity_mean,7,0.007
DoS_GoldenEye,neighborhood_purity_median,7,0.0
DoS_slowloris,log_density_benign_mean,7,-7.62501603824048
DoS_slowloris,log_density_benign_median,7,-8.695215154603472
DoS_slowloris,neighborhood_purity_mean,7,0.004823794051487128
DoS_slowloris,neighborhood_purity_median,7,0.0
FTP_Patator,log_density_benign_mean,7,-6.010829761688307
FTP_Patator,log_density_benign_median,7,-6.014176976492597
FTP_Patator,neighborhood_purity_mean,7,0.0008306065945129624
FTP_Patator,neighborhood_purity_median,7,0.0
SSH_Patator,log_density_benign_mean,7,-7.044155134893097
SSH_Patator,log_density_benign_median,7,-7.13187456516798
SSH_Patator,neighborhood_purity_mean,7,0.004966442953020135
SSH_Patator,neighborhood_purity_median,7,0.0
DoS_Slowhttptest,log_density_benign_mean,7,-10.156349090088323
DoS_Slowhttptest,log_density_benign_median,7,-10.88287315790037
DoS_Slowhttptest,neighborhood_purity_mean,7,0.009012629161882894
DoS_Slowhttptest,neighborhood_purity_median,7,0.0
Bot,log_density_benign_mean,7,-4.630618974367191
Bot,log_density_benign_median,7,-3.9762038990272113
Bot,neighborhood_purity_mean,7,0.012330623306233064
Bot,neighborhood_purity_median,7,0.0
Web_Attack,log_density_benign_mean,7,-8.922236042924359
Web_Attack,log_density_benign_median,7,-9.58797998458813
Web_Attack,neighborhood_purity_mean,7,0.11315789473684211
Web_Attack,neighborhood_purity_median,7,0.0
Infiltration,log_density_benign_mean,7,-15.411701435366222
Infiltration,log_density_benign_median,7,-9.559192908044572
Infiltration,neighborhood_purity_mean,7,0.51875
Infiltration,neighborhood_purity_median,7,0.5
DoS_Hulk_attempted,log_density_benign_mean,7,-8.451516102350451
DoS_Hulk_attempted,log_density_benign_median,7,-11.221559641533558
DoS_Hulk_attempted,neighborhood_purity_mean,7,0.00846286701208981
DoS_Hulk_attempted,neighborhood_purity_median,7,0.0
DoS_GoldenEye_attempted,log_density_benign_mean,7,1.4665870842385034
DoS_GoldenEye_attempted,log_density_benign_median,7,1.1167769272713306
DoS_GoldenEye_attempted,neighborhood_purity_mean,7,0.0225
DoS_GoldenEye_attempted,neighborhood_purity_median,7,0.0
DoS_slowloris_attempted,log_density_benign_mean,7,-11.677612262700265
DoS_slowloris_attempted,log_density_benign_median,7,-11.922588119847916
DoS_slowloris_attempted,neighborhood_purity_mean,7,0.0032825322391559202
DoS_slowloris_attempted,neighborhood_purity_median,7,0.0
DoS_Slowhttptest_attempted,log_density_benign_mean,7,11.867698989649114
DoS_Slowhttptest_attempted,log_density_benign_median,7,15.149297327351832
DoS_Slowhttptest_attempted,neighborhood_purity_mean,7,0.004930204930204931
DoS_Slowhttptest_attempted,neighborhood_purity_median,7,0.0
Bot_attempted,log_density_benign_mean,7,32.761133928750105
Bot_attempted,log_density_benign_median,7,32.5558796279604
Bot_attempted,neighborhood_purity_mean,7,0.007959183673469388
Bot_attempted,neighborhood_purity_median,7,0.0
WebAttack_BruteForce,log_density_benign_mean,7,-9.502042624330006
WebAttack_BruteForce,log_density_benign_median,7,-9.705992530478557
WebAttack_BruteForce,neighborhood_purity_mean,7,0.06556291390728478
WebAttack_BruteForce,neighborhood_purity_median,7,0.0
WebAttack_BruteForce_attempted,log_density_benign_mean,7,8.878533499786428
WebAttack_BruteForce_attempted,log_density_benign_median,7,9.033877332846082
WebAttack_BruteForce_attempted,neighborhood_purity_mean,7,0.005601317957166392
WebAttack_BruteForce_attempted,neighborhood_purity_median,7,0.0
PortScan,log_density_benign_mean,8,15.283022353894715
PortScan,log_density_benign_median,8,3.9957791644447624
PortScan,neighborhood_purity_mean,8,0.02048
PortScan,neighborhood_purity_median,8,0.0
DoS_Hulk,log_density_benign_mean,8,-5.610171695709847
DoS_Hulk,log_density_benign_median,8,-5.154278997092991
DoS_Hulk,neighborhood_purity_mean,8,0.0025399999999999997
DoS_Hulk,neighborhood_purity_median,8,0.0
DDoS,log_density_benign_mean,8,-9.128481310629352
DDoS,log_density_benign_median,8,-9.091670129525475
DDoS,neighborhood_purity_mean,8,0.0002
DDoS,neighborhood_purity_median,8,0.0
DoS_GoldenEye,log_density_benign_mean,8,-7.533630543115969
DoS_GoldenEye,log_density_benign_median,8,-7.357810342037126
DoS_GoldenEye,neighborhood_purity_mean,8,0.0070799999999999995
DoS_GoldenEye,neighborhood_purity_median,8,0.0
DoS_slowloris,log_density_benign_mean,8,-8.155527826076675
DoS_slowloris,log_density_benign_median,8,-9.175014941561324
DoS_slowloris,neighborhood_purity_mean,8,0.004823794051487128
DoS_slowloris,neighborhood_purity_median,8,0.0
FTP_Patator,log_density_benign_mean,8,-7.670193127960356
FTP_Patator,log_density_benign_median,8,-7.662586795739853
FTP_Patator,neighborhood_purity_mean,8,0.0008306065945129625
FTP_Patator,neighborhood_purity_median,8,0.0
SSH_Patator,log_density_benign_mean,8,-6.04105620795246
SSH_Patator,log_density_benign_median,8,-6.082746096742141
SSH_Patator,neighborhood_purity_mean,8,0.003959731543624161
SSH_Patator,neighborhood_purity_median,8,0.0
DoS_Slowhttptest,log_density_benign_mean,8,-9.576282789116625
DoS_Slowhttptest,log_density_benign_median,8,-10.205384055022009
DoS_Slowhttptest,neighborhood_purity_mean,8,0.010907003444316879
DoS_Slowhttptest,neighborhood_purity_median,8,0.0
Bot,log_density_benign_mean,8,-1.9631804174995153
Bot,log_density_benign_median,8,-0.9061656402872185
Bot,neighborhood_purity_mean,8,0.014092140921409214
Bot,neighborhood_purity_median,8,0.0
Web_Attack,log_density_benign_mean,8,-8.355593811523306
Web_Attack,log_density_benign_median,8,-8.955833064976348
Web_Attack,neighborhood_purity_mean,8,0.11631578947368422
Web_Attack,neighborhood_purity_median,8,0.0
Infiltration,log_density_benign_mean,8,-14.404592831817958
Infiltration,log_density_benign_median,8,-9.534920709938781
Infiltration,neighborhood_purity_mean,8,0.59375
Infiltration,neighborhood_purity_median,8,0.6499999999999999
DoS_Hulk_attempted,log_density_benign_mean,8,-8.15792981358574
DoS_Hulk_attempted,log_density_benign_median,8,-11.500292861798487
DoS_Hulk_attempted,neighborhood_purity_mean,8,0.012780656303972366
DoS_Hulk_attempted,neighborhood_purity_median,8,0.0
DoS_GoldenEye_attempted,log_density_benign_mean,8,2.1048765848880953
DoS_GoldenEye_attempted,log_density_benign_median,8,1.8985084630663884
DoS_GoldenEye_attempted,neighborhood_purity_mean,8,0.0225
DoS_GoldenEye_attempted,neighborhood_purity_median,8,0.0
DoS_slowloris_attempted,log_density_benign_mean,8,-9.561264139797817
DoS_slowloris_attempted,log_density_benign_median,8,-9.806679283607075
DoS_slowloris_attempted,neighborhood_purity_mean,8,0.0032825322391559202
DoS_slowloris_attempted,neighborhood_purity_median,8,0.0
DoS_Slowhttptest_attempted,log_density_benign_mean,8,8.63091748697855
DoS_Slowhttptest_attempted,log_density_benign_median,8,11.288531213107607
DoS_Slowhttptest_attempted,neighborhood_purity_mean,8,0.0042471042471042475
DoS_Slowhttptest_attempted,neighborhood_purity_median,8,0.0
Bot_attempted,log_density_benign_mean,8,28.826593442119748
Bot_attempted,log_density_benign_median,8,28.581585725406136
Bot_attempted,neighborhood_purity_mean,8,0.00816326530612245
Bot_attempted,neighborhood_purity_median,8,0.0
WebAttack_BruteForce,log_density_benign_mean,8,-9.010072715056287
WebAttack_BruteForce,log_density_benign_median,8,-9.084159858976873
WebAttack_BruteForce,neighborhood_purity_mean,8,0.06688741721854305
WebAttack_BruteForce,neighborhood_purity_median,8,0.0
WebAttack_BruteForce_attempted,log_density_benign_mean,8,8.130211630690978
WebAttack_BruteForce_attempted,log_density_benign_median,8,8.328112179700945
WebAttack_BruteForce_attempted,neighborhood_purity_mean,8,0.00527182866556837
WebAttack_BruteForce_attempted,neighborhood_purity_median,8,0.0
