auc_a,auc_b,diff,family_a,family_b,p_holm,p_value,score,seed,z
0.8372966100761563,0.8089972577347764,0.028299352341379924,DDoS,FTP_Patator,0.0,0.0,mse,42,104.22594957187255
0.8372966100761563,0.7986639324137655,0.03863267766239076,DDoS,SSH_Patator,0.0,0.0,mse,42,113.55889265960711
0.8372966100761563,0.9349925403689076,-0.09769593029275125,DDoS,DoS_Slowhttptest,0.0,0.0,mse,42,-42.82809911032867
0.8372966100761563,0.6293844550806257,0.20791215499553062,DDoS,Bot,0.0,0.0,mse,42,60.77114991772535
0.8372966100761563,0.8070500114448237,0.03024659863133261,DDoS,Web_Attack,0.0,0.0,mse,42,17.98461546646014
0.8372966100761563,0.9324880260781055,-0.09519141600194925,DDoS,Infiltration,1.0099920899619974e-11,1.6833201499366623e-12,mse,42,-7.058490466174493
0.8560348651627988,0.8972758007387448,-0.04124093557594599,DoS_GoldenEye,DoS_slowloris,0.0,0.0,mse,42,-25.0687192388881
0.8560348651627988,0.8089972577347764,0.04703760742802243,DoS_GoldenEye,FTP_Patator,0.0,0.0,mse,42,64.81559412029803
0.8560348651627988,0.7986639324137655,0.057370932749033265,DoS_GoldenEye,SSH_Patator,0.0,0.0,mse,42,76.81561571100484
0.8560348651627988,0.9349925403689076,-0.07895767520610875,DoS_GoldenEye,DoS_Slowhttptest,0.0,0.0,mse,42,-33.49136042703397
0.8560348651627988,0.6293844550806257,0.22665041008217313,DoS_GoldenEye,Bot,0.0,0.0,mse,42,65.12943611538985
